id,name,active,plan_id/id,company_id/id,partner_id/id
account_analytic_account_1201594,1201594,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1201597,1201597,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1201605,1201605,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1201606,1201606,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1201607,1201607,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1201608,1201608,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1201609,1201609,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1201623,1201623,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1201628,1201628,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210005,1210005,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210006,1210006,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210012,1210012,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210017,1210017,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210018,1210018,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210021,1210021,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210024,1210024,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210028,1210028,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210032,1210032,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210039,1210039,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210049,1210049,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210054,1210054,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210055,1210055,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210057,1210057,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210058,1210058,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210059,1210059,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210060,1210060,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210061,1210061,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210062,1210062,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210063,1210063,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210066,1210066,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210069,1210069,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210070,1210070,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210073,1210073,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210077,1210077,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210078,1210078,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210082,1210082,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210086,1210086,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210092,1210092,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210093,1210093,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210094,1210094,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210095,1210095,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210096,1210096,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210097,1210097,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210099,1210099,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210100,1210100,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210101,1210101,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210104,1210104,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210106,1210106,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210107,1210107,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210109,1210109,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210110,1210110,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210112,1210112,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210114,1210114,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210116,1210116,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210119,1210119,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210120,1210120,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210122,1210122,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210124,1210124,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210125,1210125,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210127,1210127,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210133,1210133,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210134,1210134,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210135,1210135,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210138,1210138,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210139,1210139,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210140,1210140,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210142,1210142,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210143,1210143,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210144,1210144,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210146,1210146,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210147,1210147,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210149,1210149,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210150,1210150,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210151,1210151,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210153,1210153,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210156,1210156,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210159,1210159,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210160,1210160,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210166,1210166,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210174,1210174,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210178,1210178,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210191,1210191,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1210193,1210193,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_12110093,12110093,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_121464,121464,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300003,1300003,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300005,1300005,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300006,1300006,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300008,1300008,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300014,1300014,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300016,1300016,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300019,1300019,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300020,1300020,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300021,1300021,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300026,1300026,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300031,1300031,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300037,1300037,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300038,1300038,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300042,1300042,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300044,1300044,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300047,1300047,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300048,1300048,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300050,1300050,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300051,1300051,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300052,1300052,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300054,1300054,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300055,1300055,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300058,1300058,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300069,1300069,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300070,1300070,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300077,1300077,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300080,1300080,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300090,1300090,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300092,1300092,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300093,1300093,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300094,1300094,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300099,1300099,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300100,1300100,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300102,1300102,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300105,1300105,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300111,1300111,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300117,1300117,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300118,1300118,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300121,1300121,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300122,1300122,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300132,1300132,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300133,1300133,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300134,1300134,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300138,1300138,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300141,1300141,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300144,1300144,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300146,1300146,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300154,1300154,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300161,1300161,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300162,1300162,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300163,1300163,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300164,1300164,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300166,1300166,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300169,1300169,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300173,1300173,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300174,1300174,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300175,1300175,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300177,1300177,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300179,1300179,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300182,1300182,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300186,1300186,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300189,1300189,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300193,1300193,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300195,1300195,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300196,1300196,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300197,1300197,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300200,1300200,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300202,1300202,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300212,1300212,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300215,1300215,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300217,1300217,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300222,1300222,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300224,1300224,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300232,1300232,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300233,1300233,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300234,1300234,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300236,1300236,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300242,1300242,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300244,1300244,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300253,1300253,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300263,1300263,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300275,1300275,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300277,1300277,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300288,1300288,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300289,1300289,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300292,1300292,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300294,1300294,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300306,1300306,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300307,1300307,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300308,1300308,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300314,1300314,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300317,1300317,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300319,1300319,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300320,1300320,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300323,1300323,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300324,1300324,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300327,1300327,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300329,1300329,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300334,1300334,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300335,1300335,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300336,1300336,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300339,1300339,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300342,1300342,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300343,1300343,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300347,1300347,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300350,1300350,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300351,1300351,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300352,1300352,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300354,1300354,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300356,1300356,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300357,1300357,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300360,1300360,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300363,1300363,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300364,1300364,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300371,1300371,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300377,1300377,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300378,1300378,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300380,1300380,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300381,1300381,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300382,1300382,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300385,1300385,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300389,1300389,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300394,1300394,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300395,1300395,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300396,1300396,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300397,1300397,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300398,1300398,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300402,1300402,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300405,1300405,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300406,1300406,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300410,1300410,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300411,1300411,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300412,1300412,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300420,1300420,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300422,1300422,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300428,1300428,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300430,1300430,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300433,1300433,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300439,1300439,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300442,1300442,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300445,1300445,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300447,1300447,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300462,1300462,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300465,1300465,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300466,1300466,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300467,1300467,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300470,1300470,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300471,1300471,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300474,1300474,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300476,1300476,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300479,1300479,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300481,1300481,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300482,1300482,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300484,1300484,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300489,1300489,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300494,1300494,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300501,1300501,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300506,1300506,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300507,1300507,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300516,1300516,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300517,1300517,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300519,1300519,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300522,1300522,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300525,1300525,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300527,1300527,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300541,1300541,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300549,1300549,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300553,1300553,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300555,1300555,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300558,1300558,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300562,1300562,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300563,1300563,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300568,1300568,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300571,1300571,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300575,1300575,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300590,1300590,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300591,1300591,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
account_analytic_account_1300594,1300594,1,Jinasena_MasterData_Accounting.account_analytic_plan_employee,base.main_company,
