id,name,currency_id/id,code,account_type,include_initial_balance,internal_group,reconcile,company_id/id,create_asset,multiple_assets_per_line
account_account_expenses_tea_cutter_project,EXPENSES - TEA CUTTER PROJECT,,SP006,expense,,expense,,base.main_company,no,
account_account_expenses_lanterns_project,EXPENSES - LANTERNS PROJECT,,SP007,expense,,expense,,base.main_company,no,
account_account_exppenses_new_products_services,EXPPENSES - NEW PRODUCTS & SERVICES,,SP008,expense,,expense,,base.main_company,no,
account_account_expenses_special_project_gnsp,EXPENSES - SPECIAL PROJECT-GNSP,,SP009,expense,,expense,1,base.main_company,no,
account_account_expenses_eicher_tractors,EXPENSES - EICHER TRACTORS,,SP010,expense,,expense,,base.main_company,no,
account_account_expenses_electrical_installations,EXPENSES - ELECTRICAL INSTALLATIONS,,SP011,expense,,expense,,base.main_company,no,
account_account_expenses_generator_promotion,EXPENSES - GENERATOR PROMOTION,,SP012,expense,,expense,,base.main_company,no,
account_account_expenses_solar_projects,EXPENSES - SOLAR PROJECTS,,SP013,expense,,expense,,base.main_company,no,
account_account_expenses_waste_management_projects,EXPENSES - WASTE MANAGEMENT PROJECTS,,SP014,expense,,expense,,base.main_company,no,
account_account_inventory_raw_materials_1012,INVENTORY - RAW MATERIALS,,ST001,asset_non_current,1,asset,1,base.main_company,no,
account_account_inventory_w_i_p_1013,INVENTORY - W I P,,ST002,asset_non_current,1,asset,,base.main_company,no,
account_account_inventory_finished_goods_1014,INVENTORY - FINISHED GOODS,,ST003,asset_non_current,1,asset,,base.main_company,no,
account_account_inventory_stationery_1015,INVENTORY - STATIONERY,,ST004,asset_non_current,1,asset,,base.main_company,no,
account_account_inventory_tools_1016,INVENTORY - TOOLS,,ST005,asset_non_current,1,asset,,base.main_company,no,
account_account_inventory_non_stock_items_1017,INVENTORY - NON STOCK ITEMS,,ST006,asset_non_current,1,asset,,base.main_company,no,
account_account_interim_a_c_for_local_purchases,INTERIM A/C FOR LOCAL PURCHASES,,ST007,asset_non_current,1,asset,,base.main_company,no,
account_account_material_consumption_projects_1231,MATERIAL CONSUMPTION - PROJECTS,,ST008,expense_direct_cost,,expense,,base.main_company,no,
account_account_inventory_wip_fixed_assets,INVENTORY - WIP - FIXED ASSETS,,ST009,asset_non_current,1,asset,,base.main_company,no,
account_account_inventory_wip_plastics,INVENTORY - WIP - PLASTICS,,ST010,asset_non_current,1,asset,,base.main_company,no,
account_account_inventory_finish_goods_overheads_1021,INVENTORY - FINISH GOODS OVERHEADS,,ST011,asset_non_current,1,asset,,base.main_company,no,
account_account_inventory_welfare_shop_stock,INVENTORY - WELFARE SHOP STOCK,,ST012,asset_non_current,1,asset,,base.main_company,no,
account_account_inventory_wip_factory_oh_cost,INVENTORY - WIP FACTORY OH COST,,ST013,asset_non_current,1,asset,,base.main_company,no,
account_account_inventory_wip_labour_cost,INVENTORY - WIP LABOUR COST,,ST014,asset_non_current,1,asset,,base.main_company,no,
account_account_inventory_assets_adjustment,INVENTORY - ASSETS ADJUSTMENT,,ST015,asset_non_current,1,asset,,base.main_company,no,
account_account_turnover_tax,TURNOVER TAX,,TT001,expense,,expense,,base.main_company,no,
account_account_value_added_tax_1425,VALUE ADDED TAX,,VT001,expense,,expense,,base.main_company,no,
account_account_tax_written_off_1406,TAX WRITTEN OFF,,VT002,expense,,expense,,base.main_company,no,
